"siteID","date","intercept275","slope275","intercept350","slope350","Sr"
"ARIK",2025-06-10 14:58:00,5.50418119573671,0.0165760022571877,5.83557381795041,0.0173907479080502,0.953150626116239
"ARIK",2025-06-16 18:08:00,5.14201378238226,0.0150926464432617,5.26348406089837,0.0152792320665937,0.987788285267297
"ARIK",2025-06-24 16:43:00,5.26980474939236,0.0149759816885833,5.64254079646331,0.0159949338384731,0.936295319494295
"ARIK",2025-07-08 16:57:00,5.81438033988553,0.0175701332244186,5.92489254929235,0.0177864256411739,0.987839466955371
"ARIK",2025-07-16 16:50:00,5.50479178720065,0.0158149656447555,6.16034209032531,0.0177072700973884,0.893134038040564
"ARIK",2025-08-05 17:03:00,5.98731702082742,0.0186770110417667,6.23380022283138,0.0192288194428973,0.971303053587392
"BARC",2023-11-13 15:20:00,5.15742961992769,0.0194880740698957,4.58354053052943,0.0173693381335172,1.12198138582437
"BARC",2024-01-02 16:06:00,5.36184391681325,0.0198400148071127,3.86032837207578,0.0149333635938491,1.32856972794023
"BARC",2024-02-06 15:06:00,5.3769161301332,0.0201198862041828,4.23665313714147,0.0163827790661941,1.22811191696409
"BARC",2024-03-05 16:19:00,5.57371267672869,0.020947159489655,4.29557149416803,0.0167163591245654,1.25309341188251
"BARC",2024-04-09 14:56:00,4.84456719330368,0.0179582264009472,4.44661321486124,0.0163701444253184,1.09701087139907
"BARC",2024-05-01 14:49:00,5.06147424051072,0.0191751624862615,4.49262207152035,0.0170756850906476,1.12295128332882
"BARC",2024-06-05 15:39:00,4.90298234752585,0.0176959464640161,4.55270630707412,0.0163422943182873,1.08283121814873
"BARC",2024-06-25 13:54:00,4.933374318476,0.0181672869736128,4.10931602095138,0.0154546746698013,1.17552050507488
"BARC",2024-07-23 13:24:00,4.84665957299562,0.0180288673527446,4.57323895851709,0.0170202110825793,1.05926226562476
"BARC",2024-09-03 14:25:00,4.85005046503866,0.0170004456024558,4.77296509201565,0.0165110597001744,1.02963988448762
"BARC",2024-09-18 15:06:00,5.28256332555552,0.0186988488820826,4.60807871515131,0.016389952651645,1.14087266019075
"BARC",2024-10-02 16:16:00,5.18943163788162,0.0187405902654424,4.76292850603129,0.0171475352278221,1.09290285842572
"BARC",2024-10-29 13:26:00,4.96991498523518,0.0175387181310047,4.52966285063395,0.0159889160842099,1.09692977551651
"BARC",2024-12-03 15:15:00,5.17138287546715,0.0184389208868292,4.60108711594172,0.0165212607481943,1.11607226396717
"BARC",2025-01-07 16:05:00,5.14711619124436,0.0186837350965043,4.23025429747271,0.0157359250438839,1.18732995006011
"BARC",2025-02-17 16:19:00,5.15003447571257,0.0189212519906741,4.15871535575124,0.0156780891648179,1.20685957272994
"BARC",2025-03-12 16:25:00,5.35756701251442,0.019804129640881,4.21832625355506,0.0160864711876753,1.23110465992405
"BARC",2025-04-01 14:36:00,5.45455741954814,0.0203296801734395,4.50501430425871,0.0171139040477811,1.18790429797199
"BARC",2025-05-14 15:47:00,4.76961473770108,0.0173751827476773,4.0393524598132,0.0148217991478751,1.17227217656423
"BARC",2025-05-27 15:41:00,5.21829552522658,0.0190824339708583,4.57354326932857,0.0167670441673335,1.13809171016772
"BARC",2025-06-25 13:48:00,5.18639352551359,0.0190399731386529,4.55694851368717,0.0168291415260155,1.1313692447841
"BARC",2025-08-05 14:58:00,4.97068748793605,0.017956929618036,4.31073979111018,0.0156944642170316,1.14415690588209
"BARC",2025-09-02 13:15:00,4.93134873039449,0.0173905658295968,3.77519602518277,0.013659088303722,1.27318642671473
"BARC",2025-09-30 14:29:00,5.00835342189375,0.018635869567595,4.08033958688006,0.0155475490680744,1.19863712833441
"BIGC",2023-11-14 17:43:00,4.02728964679138,0.0120320049515332,4.50715078489094,0.0138661621844749,0.86772423338627
"BIGC",2023-12-19 18:25:00,4.30719297535632,0.0115333027452368,5.03816154058328,0.0141054030672883,0.817651412740102
"BIGC",2024-01-08 18:59:00,4.72832786133513,0.0132137806901014,5.58800545621976,0.0158940282436796,0.831367636165863
"BIGC",2024-02-05 18:24:00,4.84587046339018,0.0134580897312847,6.31178804068415,0.0180445732224188,0.745824773210161
"BIGC",2024-02-20 17:57:00,4.16116477411216,0.0134936154177833,5.55151424545219,0.017815769999739,0.757397261975262
"BIGC",2024-03-05 17:50:00,4.9195602136457,0.0138503433283183,6.09604065164493,0.0174604219895294,0.793242187194792
"BIGC",2024-03-11 16:51:00,4.86384279501427,0.0139179328274153,6.16708143325366,0.0178845501412517,0.778209835723673
"BIGC",2024-04-01 17:07:00,4.972854648081,0.0137716478051035,6.1497466554994,0.0174082054141035,0.791100947944133
"BIGC",2024-04-08 16:55:00,4.85069794814761,0.013898676277816,6.04891813005212,0.0175841424031577,0.790409674760144
"BIGC",2024-04-15 17:13:00,4.88156697547542,0.0139006035482557,6.06737990995716,0.0175281772330509,0.793043301846863
"BIGC",2024-04-30 16:55:00,4.8013661369815,0.0140979659563939,5.81750928979493,0.0171785931236914,0.82067057848591
"BIGC",2024-05-06 16:34:00,4.86519072549542,0.0138063214271886,6.00544300918002,0.0173092588036738,0.797626379256532
"BIGC",2024-05-07 17:08:00,4.87235340132805,0.0138890328607924,6.01183862842906,0.017367366820905,0.7997201305194
"BIGC",2024-05-13 17:44:00,4.88346915637938,0.0140593582073097,5.92475016171339,0.0171967320113909,0.817559882772901
"BIGC",2024-05-20 16:50:00,4.8450991519102,0.0137986640547072,5.68245378243957,0.0163563407415509,0.843627818271953
"BIGC",2024-05-29 16:48:00,4.91309026459079,0.0137758954223529,6.0365093145578,0.0171652552844242,0.802545327412238
"BIGC",2024-06-04 16:38:00,4.91889377936497,0.0137525796222899,5.95226700166499,0.0168781651372824,0.814814851639981
"BIGC",2024-06-11 16:54:00,4.81950615893597,0.0136270941402719,5.78626591621584,0.0165583809454309,0.822972619435483
"BIGC",2024-06-18 16:29:00,4.77425865615783,0.0136208836873397,5.79541208255478,0.0167315717630234,0.814082734142274
"BIGC",2024-06-24 17:34:00,4.78615671250598,0.013604362378834,5.70291421173192,0.0163970289073143,0.829684600529396
"BIGC",2024-08-05 17:29:00,4.54701493460507,0.0135199176197932,5.50607717879387,0.0164324992169602,0.822754800793731
"BIGC",2024-09-02 17:02:00,4.71880054091124,0.0134345604892127,5.67535521393006,0.0163567830947189,0.821344906967088
"BIGC",2024-09-10 16:49:00,4.93526467455294,0.013564364700061,5.86418203868312,0.0163498593909212,0.829631887084794
"BIGC",2024-10-02 16:46:00,3.55096123056359,0.0131788431570339,4.19859573551604,0.0153578630613126,0.858116985704357
"BIGC",2025-01-13 18:22:00,4.71687306851148,0.0136847393629906,5.47288261590198,0.0160106517042654,0.854727191357539
"BIGC",2025-02-03 18:05:00,4.5091558181575,0.0136062953626072,5.28460428025272,0.015997887297964,0.850505764241681
"BIGC",2025-02-12 17:55:00,4.78797365205149,0.0142415744044943,5.84031405975737,0.0174643691238757,0.815464578392612
"BIGC",2025-03-04 17:56:00,4.78250441756287,0.0140573135062755,5.80603783790156,0.0171955660543373,0.817496409356625
"BIGC",2025-03-10 18:40:00,4.84913563974782,0.0141039729950792,5.91719874700582,0.0173841852040513,0.811310557816213
"BIGC",2025-04-01 18:23:00,4.87364609217965,0.0133984921472355,6.2492081059612,0.017668791360144,0.758314016739073
"BIGC",2025-04-07 17:05:00,4.89484425786831,0.0141374529901556,6.10627033820031,0.0178100465571773,0.793790905867022
"BIGC",2025-04-10 16:57:00,4.77097604337656,0.0140092446155126,5.7363868733288,0.0169407527712132,0.826955260176984
"BIGC",2025-05-01 16:46:00,4.74779911907042,0.0141498224109465,5.56552654111151,0.0166205526647445,0.851344879822261
"BIGC",2025-05-05 17:34:00,4.82312915178298,0.0141663231557765,5.7830078028809,0.0170670430148963,0.830039693660579
"BIGC",2025-05-14 17:04:00,4.83069948422746,0.0139934459133946,5.75169385550569,0.0167983037416501,0.833027318032055
"BIGC",2025-05-15 16:51:00,4.84544198085205,0.0141535363430342,5.85948567164555,0.0172165352759081,0.822089701337292
"BIGC",2025-05-22 16:58:00,4.97529473501748,0.014028885377038,5.85206852471357,0.0166849200520024,0.840812262409034
"BIGC",2025-06-05 16:52:00,4.77886832927714,0.0138999837671635,5.41914579303416,0.0158642947655179,0.876180376916347
"BIGC",2025-06-09 17:30:00,4.70560798209323,0.0135342502208773,5.37078865260798,0.0155530066164794,0.870201534315357
"BIGC",2025-06-17 17:14:00,4.8705482705335,0.0141031841387806,5.72276758497464,0.0166921688139364,0.844898245158274
"BIGC",2025-06-30 17:08:00,4.88513883685361,0.0136732622779908,5.71032400875085,0.0161877027481769,0.844669715690861
"BIGC",2025-07-07 18:10:00,4.87751856072593,0.0141581758815479,5.55773674259201,0.0162079747026359,0.87353146468358
"BIGC",2025-08-11 16:52:00,4.88945771438278,0.0138110885802789,5.64860787678391,0.0161434791506262,0.855521195364084
"BIGC",2025-08-27 16:57:00,4.81871239459155,0.0139347001332727,5.5459860670477,0.0162128723956873,0.859483735712334
"BLDE",2024-01-09 18:46:00,4.37670597725703,0.0150611257381034,5.54789241015785,0.0185550741539909,0.811698493528466
"BLDE",2024-02-13 17:52:00,4.51790385217484,0.0147444894653647,5.78991871205644,0.0185700069160927,0.793994828972687
"BLDE",2024-02-28 18:59:00,4.98107877626394,0.0146863712955407,6.24966399717209,0.0184978170872838,0.793951590408836
"BLDE",2024-03-13 17:58:00,4.96060747581937,0.0146425272347863,5.98881180100125,0.0177197962476538,0.826337223641893
"BLDE",2024-04-08 15:53:00,4.83631854322565,0.0140264165993147,5.86765920028067,0.0171514710732246,0.81779670906547
"BLDE",2024-04-09 16:48:00,4.88980334236834,0.0141584690819269,5.84159791694506,0.0170245598623649,0.831649640072404
"BLDE",2024-04-29 16:55:00,4.88651596231206,0.0139415443122583,6.13189303319808,0.0177357407637283,0.786070595978178
"BLDE",2024-05-01 17:38:00,5.01335996262492,0.0144044429264089,6.07654023464624,0.0176154874115463,0.817714695590387
"BLDE",2024-05-15 18:40:00,5.02708317908864,0.0140357914082067,5.76732337571413,0.0162575972420761,0.863337380008456
"BLDE",2024-05-20 18:31:00,5.22260856316349,0.0146186957904585,6.34163814372773,0.0180038575889793,0.811975751208289
"BLDE",2024-05-27 18:12:00,5.18761841500738,0.0144317992790188,6.07146497722047,0.0171086795077512,0.843536713191709
"BLDE",2024-06-03 18:50:00,5.14349340158136,0.0145547530973078,6.06486187896,0.0173485173268839,0.838962363357313
"BLDE",2024-06-10 18:48:00,5.03033470918001,0.0139977450720481,6.16216451855843,0.0174609044071026,0.801662087237256
"BLDE",2024-06-12 17:45:00,5.12039477671414,0.0142037028707858,6.12223113423991,0.0172348399758903,0.824127342676537
"BLDE",2024-06-17 18:37:00,5.15260060563735,0.0145262499776119,6.12201910587956,0.0174388843294625,0.832980464987098
"BLDE",2024-07-08 18:22:00,5.151689584109,0.0148168771696673,5.7940370748262,0.0167013626868185,0.887165762908764
"BLDE",2024-07-10 18:25:00,5.03296975987299,0.0147613436817058,5.70764277378665,0.0167253782826609,0.882571588650331
"BLDE",2024-07-31 17:50:00,5.00053551124065,0.0148937358287997,5.74375193981565,0.0170535515998884,0.873350969829489
"BLDE",2024-08-20 17:30:00,5.12486278224089,0.0145696872899972,5.9947190592052,0.017118514839958,0.851106969629667
"BLDE",2024-09-03 16:50:00,5.11567013134586,0.0141957395725555,5.89290880429793,0.0164974153432487,0.860482643929119
"BLDE",2024-10-02 16:37:00,4.93015711345307,0.0144684642802038,5.74230469620705,0.0168669377272521,0.85780030223429
"BLDE",2024-11-05 17:23:00,4.8686989928762,0.0148918214314147,5.928964511385,0.0180379596985049,0.825582365207802
"BLDE",2024-11-12 17:50:00,4.98624838848928,0.0147576734912101,5.89877315106173,0.017501272306549,0.843234322209119
"BLDE",2024-11-19 18:30:00,5.04014666126299,0.0147302345153766,6.11299541503827,0.0179228211532902,0.821870306543369
"BLDE",2024-12-10 19:45:00,4.9429836497532,0.0148105467253665,6.18432901472847,0.0184945375519984,0.800806545377298
"BLDE",2025-01-07 19:43:00,4.85036215674763,0.0147264043562144,6.07365284822733,0.0183801835646638,0.801210951153184
"BLDE",2025-03-05 18:03:00,4.88855755678129,0.0146106072446122,5.59181491130996,0.0167168070306269,0.874007052772942
"BLDE",2025-03-25 18:10:00,4.87709297927761,0.0145724365777692,5.65131856926722,0.0168787496834532,0.863359955628407
"BLDE",2025-04-02 17:00:00,5.14292284850087,0.0155885539518196,5.79112609654467,0.0174754948539259,0.892023606891892
"BLDE",2025-05-07 17:49:00,5.00947176953383,0.0130884636860673,4.67122236795725,0.0121342064339918,1.07864191673897
"BLDE",2025-05-19 17:52:00,5.16822590028875,0.0146418451619168,5.71467363838613,0.0162625498709177,0.900341291995099
"BLDE",2025-05-28 18:01:00,4.96164874458087,0.0144015137290094,5.78973754703986,0.0169024997138117,0.85203454949574
"BLDE",2025-06-02 17:43:00,4.82528061856209,0.0126473188579155,4.15681564018244,0.0106621081544073,1.18619307502407
"BLDE",2025-06-04 18:00:00,5.13380617961217,0.0146160161611781,5.61359124460908,0.0160643921283851,0.909839354291668
"BLDE",2025-06-09 17:23:00,5.03611076180799,0.014623125926922,5.50330043980289,0.0160044207124144,0.913692922079899
"BLDE",2025-06-11 16:50:00,5.03973618698728,0.01433855775346,5.53362540131181,0.0158284265588057,0.905873852981499
"BLDE",2025-06-18 17:25:00,5.05034311841612,0.014242178065335,5.21926725739519,0.0147233357261199,0.967320064574001
"BLDE",2025-07-16 19:00:00,5.26575900279352,0.0145041612715994,5.74682453903638,0.0158929308414461,0.912617151379967
"BLDE",2025-08-05 17:30:00,5.18054887448498,0.0140541477690549,5.8153941921616,0.0159118656557869,0.883249524165238
"BLDE",2025-08-26 17:56:00,5.26126643097281,0.014103362684045,6.17228676763847,0.0167696449064841,0.841005445415952
"BLDE",2025-09-03 18:58:00,5.17019762629188,0.0141947084314543,6.00628865332594,0.0166404551482588,0.853024049221368
"BLDE",2025-09-30 17:59:00,5.08257952807235,0.0144389750871089,5.6652371534139,0.0161363757995462,0.894809049223741
"BLUE",2023-11-09 18:10:00,4.25822397583238,0.0154971890032375,3.1840870877648,0.0119927913213195,1.29220867669799
"BLUE",2023-12-18 18:53:00,4.60213512502634,0.0158956431107022,3.86095099830711,0.013778728476262,1.15363642865067
"BLUE",2024-01-09 16:13:00,4.24172575668787,0.013343202556688,2.97557061221579,0.00988903834057948,1.34929222611409
"BLUE",2024-02-05 18:39:00,4.42330981099046,0.0146543380138268,4.30839502906333,0.0145157789787299,1.00954540815894
"BLUE",2024-02-15 19:30:00,4.49275102009257,0.0142311096730289,3.85614842023939,0.01247965331399,1.14034495309861
"BLUE",2024-03-12 17:42:00,4.12210787282216,0.0133447645561941,3.42687471861433,0.0115840560435899,1.15199412934284
"BLUE",2024-03-19 15:28:00,4.15319982930571,0.0146045789905418,3.90670466843467,0.0140273043360834,1.04115364154276
"BLUE",2024-04-04 15:33:00,4.36212176183873,0.0144663999747678,3.90711195351545,0.0131142502868742,1.10310537455938
"BLUE",2024-04-15 18:15:00,4.49718457826597,0.0141984911731521,4.05187496955249,0.0129769038996232,1.0941354951056
"BLUE",2024-05-02 18:07:00,4.50244002755106,0.0108879928251226,4.14212848247119,0.00989885363860182,1.099924619823
"BLUE",2024-05-08 15:18:00,4.91858933448148,0.0138485628057588,5.76671462203293,0.0164322093846875,0.842769373342073
"BLUE",2024-05-21 15:27:00,5.05714515854452,0.0157993162692101,5.06593956247185,0.0158199116644491,0.998698134624527
"BLUE",2024-05-29 17:12:00,5.09228294269386,0.0156648073282538,5.56603727997496,0.0170426590912972,0.919152770957733
"BLUE",2024-06-11 14:34:00,5.03781128093731,0.0154251967445628,5.50337501882741,0.016862024464037,0.914789133265782
"BLUE",2024-06-19 13:18:00,5.08613800228442,0.015534965970758,4.87913831687394,0.0149756206396361,1.03735039398911
"BLUE",2024-06-24 14:16:00,4.98368780637896,0.0157110995628237,4.44413269798494,0.0141286386063012,1.11200378186591
"BLUE",2024-07-08 14:29:00,5.02946361384157,0.015606021467086,5.16712267958057,0.0160279516052577,0.973675354869844
"BLUE",2024-07-15 14:12:00,4.70127838045465,0.0149945311934926,4.04865414618449,0.0131764391380548,1.13798052997391
"BLUE",2024-08-07 16:00:00,4.31581174072052,0.01448107373918,3.69936154412473,0.0127127403312542,1.13909930997162
"BLUE",2024-08-14 15:23:00,4.89764709238943,0.0153746729954426,4.41827868329823,0.0140025060123153,1.09799438628489
"BLUE",2024-09-17 15:30:00,4.73807329861477,0.0143391233209999,4.09922080819408,0.012592406746542,1.13871189277916
"BLUE",2024-10-07 15:52:00,4.3159157081634,0.0135697361796671,3.75438971309268,0.0121277088664461,1.11890352325414
"BLUE",2024-10-17 14:44:00,4.14899114607682,0.0131633099034193,3.95838638055216,0.0129730476423223,1.01466596487909
"BLUE",2024-11-06 16:44:00,4.61726169543963,0.0131964393386676,5.05014355324589,0.0145693436909891,0.905767591084376
"BLUE",2024-11-18 17:11:00,4.61882815261594,0.0133978647175456,4.98264717188428,0.0145728994280776,0.919368502038242
"BLUE",2025-01-08 17:27:00,3.65338111318364,0.0108464897322434,2.70875910006728,0.00873447818536354,1.24180168546519
"BLUE",2025-02-05 16:25:00,3.44677228867394,0.00934936118447726,2.17942418861825,0.00574285208103521,1.62799965114058
"BLUE",2025-02-11 17:46:00,4.33592443983509,0.0134623197338168,3.53929567221068,0.0114067847169882,1.18020284136399
"BLUE",2025-03-12 16:06:00,4.2512080463969,0.0127131396043374,3.12540363613595,0.00936205001787122,1.35794399517939
"BLUE",2025-04-02 16:44:00,4.05990213087196,0.0130620989443696,3.56455223826668,0.0117015771432092,1.11626824183695
"BLUE",2025-04-07 17:30:00,4.5110478769734,0.011114450250397,3.94000199555924,0.00942913427378158,1.17873496417392
"BLUE",2025-05-01 16:44:00,4.14226852304167,0.00875607908122119,3.35630471678541,0.00640587911452782,1.36688172297279
"BLUE",2025-05-12 17:46:00,4.97299479532959,0.0147368709172453,4.64376925518605,0.0138086622757881,1.06721930212492
"BLUE",2025-05-20 16:19:00,5.89745771888601,0.0181155474586371,5.758347244672,0.0172941493036198,1.04749572474463
"BLUE",2025-05-27 15:33:00,4.65414405677851,0.0118525295347485,4.51477455698002,0.0114532721972518,1.03485967421542
"BLUE",2025-05-28 15:14:00,4.8664757421229,0.0140399218132176,5.64841766281361,0.016418868944898,0.855108951800264
"BLUE",2025-06-10 16:54:00,6.39681537527524,0.0194492433060112,5.7467029592247,0.0169367966398855,1.14834249471999
"BLUE",2025-07-09 15:53:00,4.84122830308947,0.0141483399260941,3.61684274752562,0.0104783456645353,1.35024558065307
"BLUE",2025-07-15 15:40:00,4.98404809266567,0.0139389342773621,4.84702902904609,0.0135882055112879,1.0258112644663
"BLUE",2025-07-29 14:02:00,4.7424774150654,0.0140627446140904,3.61658631733573,0.0106719607961854,1.31772828655039
"BLUE",2025-08-12 15:13:00,4.57042340048251,0.0134137558443273,3.21043117919587,0.00931017388686874,1.44076319167855
"BLUE",2025-09-09 17:49:00,4.92378269904622,0.0152882410641325,3.98139386419062,0.012438289924028,1.22912724799886
"BLWA",2023-12-14 15:42:00,6.24646100132092,0.0203995644043845,5.20569734160496,0.0171042792463863,1.19265852191313
"BLWA",2023-12-19 18:21:00,5.91562722111601,0.0190831607938299,4.25396283352225,0.0139445900105356,1.36849923729647
"BLWA",2024-01-18 16:20:00,5.4032065202257,0.0169662838186252,5.08229215273515,0.0159157101411366,1.06600859579449
"BLWA",2024-01-31 17:09:00,4.87032987047339,0.0144733028367935,5.57035591403252,0.0165833540896782,0.872760887726684
"BLWA",2024-02-15 17:52:00,4.81437770871266,0.0138274007916955,5.28657413549441,0.0153181035228695,0.902683597290717
"BLWA",2024-02-26 15:56:00,4.49593395137453,0.0122696059222596,4.33924816674269,0.0118187805298737,1.03814483154555
"BLWA",2024-02-29 17:20:00,4.78171015848856,0.013696738601613,5.60923416319162,0.0162011412111493,0.845418135864847
"BLWA",2024-03-11 14:44:00,4.83969147948442,0.0140799151614454,5.87689450482686,0.0172339667515121,0.81698632499741
"BLWA",2024-03-19 15:20:00,4.63718915920737,0.0139301642781884,5.44050191030777,0.0163717610781433,0.850865353562084
"BLWA",2024-03-25 14:45:00,4.88380097894449,0.0142795978678679,5.62584006664518,0.0164838188025295,0.866279715819044
"BLWA",2024-04-04 15:40:00,4.76100509885775,0.013442251213978,4.54318293567746,0.012777199705616,1.05204986410831
"BLWA",2024-04-18 14:27:00,4.97199777409361,0.015614286658268,5.50037699241249,0.0171611367099551,0.909863193922945
"BLWA",2024-04-23 15:11:00,5.11215239524727,0.0151971774312232,4.57278454211742,0.0135422206807071,1.12220719109044
"BLWA",2024-05-06 15:20:00,5.27380919535413,0.0165111057692806,3.95586900146103,0.0125216773161051,1.31860176176593
"BLWA",2024-05-21 14:56:00,5.19164714236068,0.0156202481521725,3.82132459377241,0.0114048097381745,1.36961935453321
"BLWA",2024-05-30 15:25:00,5.49463337980037,0.0169952056129198,4.28426333024532,0.0132664512877738,1.28106644680348
"BLWA",2024-06-17 15:50:00,5.62925939123801,0.0176298024467424,3.95227031260198,0.0124698727640735,1.41379168659483
"BLWA",2024-07-10 16:34:00,6.17651659597823,0.0202899370965834,4.68445690020945,0.015602444495937,1.30043321749147
"BLWA",2024-07-15 15:44:00,5.95060024620678,0.0194331953701052,3.75393748688567,0.012680424211204,1.5325351144747
"BLWA",2024-08-21 14:45:00,6.17142679887001,0.0200222200568434,5.28225845172597,0.0171803423085903,1.16541450089921
"BLWA",2024-09-18 15:57:00,6.08047737265043,0.0195439606746138,4.69812627248354,0.0152618887514405,1.28057286964361
"BLWA",2024-09-23 15:16:00,6.16491780312536,0.0201464132272529,5.03330515529115,0.0165924271642218,1.21419325984414
"BLWA",2024-10-14 14:46:00,5.56650022341744,0.0176841628784377,3.27099827623057,0.0106561133146713,1.65953217240007
"BLWA",2024-11-14 16:28:00,6.14300740606178,0.0204867585348516,5.16060880738391,0.0174254124447661,1.17568284824185
"BLWA",2024-11-26 18:07:00,5.49800790638457,0.0178389238539326,4.24143111360126,0.0140083114048101,1.27345283370894
"BLWA",2024-12-11 18:33:00,5.7477919125065,0.0188380872001834,5.27527417412061,0.017340849720607,1.08634164436574
"BLWA",2024-12-17 16:05:00,5.50103395735644,0.0186076861903614,4.76982801382765,0.0164845439491402,1.12879593440812
"BLWA",2025-01-14 15:25:00,5.32273759194903,0.0169629114833907,4.87122231650054,0.0156602302827594,1.0831840386195
"BLWA",2025-01-22 17:56:00,4.98935302374208,0.0152679724266081,4.67554632356416,0.0143609253850949,1.06316076556283
"BLWA",2025-01-28 15:43:00,4.77360699827613,0.0138784868855882,4.3538575151848,0.0126246201680492,1.09931916373312
"BLWA",2025-02-11 18:28:00,4.57599740957352,0.0132991330221983,3.26742280126349,0.00935198024596876,1.42206598735396
"BLWA",2025-02-17 15:48:00,4.66713647241087,0.0138938121127484,4.20407707197447,0.0125253169734414,1.10925832393773
"BLWA",2025-02-24 15:43:00,4.57392961661454,0.013135444897108,4.60313033224103,0.013290585897343,0.988327000673012
"BLWA",2025-03-13 16:03:00,4.96797978183592,0.0145868661016404,5.41767338008036,0.0159513599880104,0.914459087664276
